"date","latitude","longitude","userID","num.mymon.obsd","city","state","region"
2015-06-02,19.5006944,-99.1397778,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",10,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",10,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",6,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",6,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",6,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr642299",10,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-02,19.5006944,-99.1397778,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-06-04,19.5006944,-99.1397778,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-04,19.5006944,-99.1397778,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-04,19.5006944,-99.1397778,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-05,17.0127895,-96.7216158,"obsr629871",NA,"Huajuapan","Oaxaca","South"
2015-06-05,17.0127895,-96.7216158,"obsr400605",12,"Huajuapan","Oaxaca","South"
2015-06-05,17.0127895,-96.7216158,"obsr603438",NA,"Huajuapan","Oaxaca","South"
2015-06-05,19.525818,-96.9422007,"obsr477311",5,"Xalapa ","Veracruz","South"
2015-06-05,17.0134287,-96.7187566,"obsr630752",12,"Huajuapan","Oaxaca","South"
2015-06-06,20.6483264,-103.3374882,"obsr470078",7,"Guadalajara","Jalisco","South"
2015-06-07,18.92472,-99.22701,"Gerardo Dur�",NA,"Cuernavaca","Morelos","Central"
2015-06-11,19.2944137,-99.0958537,"obsr331950",5,"Mexico City","Mexico City","Central"
2015-06-11,19.5253326,-99.1879177,"obsr49601",NA,"Tlalnepantla","Mexico","Central"
2015-06-13,19.4695833,-99.1918889,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4695833,-99.1918889,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4695833,-99.1918889,"obsr399100",8,"Mexico City","Mexico City","Central"
2015-06-13,19.4695833,-99.1918889,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4695833,-99.1918889,"obsr105398",8,"Mexico City","Mexico City","Central"
2015-06-13,19.4695833,-99.1918889,"obsr642299",8,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",6,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",6,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",6,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",6,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr399100",6,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr105398",6,"Mexico City","Mexico City","Central"
2015-06-13,19.4989444,-99.2090556,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-17,19.34278,-99.17139,"Gonzalo Zepeda Mart�nez",NA,"Mexico City","Mexico City","Central"
2015-06-19,28.6254768,-106.0220575,"obsr432081",1,"Chihuahua","Chihuahua","North"
2015-06-23,20.588328,-100.388308,"obsr110807",NA,"Santiago de Queretaro","Queretaro","Central"
2015-06-23,20.7026842,-105.2938187,"obsr211929",1,"Nuevo Vallarta","Nayarit","North"
2015-06-25,19.2919773,-99.0963364,"obsr508392",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",8,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",8,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",8,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",10,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",10,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",10,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-25,19.3814722,-99.0482222,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-26,16.751989,-93.0837357,"obsr559846",1,"Tuxtla Gutierrez","Chiapas","South"
2015-06-26,16.751989,-93.0837357,"obsr627718",1,"Tuxtla Gutierrez","Chiapas","South"
2015-06-26,19.4333056,-99.0576667,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",11,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",7,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",6,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",5,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",21,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",21,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",5,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",21,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",7,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",11,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",5,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",7,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr399100",7,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",6,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",11,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",6,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",7,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",7,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-26,19.4333056,-99.0576667,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-06-27,19.4130797,-99.0679586,"obsr415391",3,"Mexico City","Mexico City","Central"
2015-06-27,19.2720703,-99.0624762,"obsr428676",2,"Mexico City","Mexico City","Central"
2015-06-27,19.2720703,-99.0624762,"obsr331950",2,"Mexico City","Mexico City","Central"
2015-06-27,19.2720703,-99.0624762,"obsr508392",2,"Mexico City","Mexico City","Central"
2015-06-29,19.3736023,-99.0343331,"obsr415391",14,"Mexico City","Mexico City","Central"
2015-06-30,19.47625,-99.1193333,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-06-30,19.47625,-99.1193333,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-06-30,19.47625,-99.1193333,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",5,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",1,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",4,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",5,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",14,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",1,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",5,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",1,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",2,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr399100",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",1,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",14,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",2,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",4,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",1,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",14,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",4,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",3,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",2,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr642299",1,"Tlalnepantla","Mexico","Central"
2015-06-30,19.5088889,-99.1650278,"obsr105398",3,"Tlalnepantla","Mexico","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",6,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",6,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",44,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",27,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",44,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",27,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr399100",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",27,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",44,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",4,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",3,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",6,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr642299",2,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",1,"Mexico City","Mexico City","Central"
2015-07-02,19.47425,-99.0980278,"obsr105398",2,"Mexico City","Mexico City","Central"
